_input,_num,_widgetName,_source,_resultNumber,_pageUrl,address,price,price/_source,price/_currency,price/_title,price/_text,bedrooms,bedrooms/_source,full_bathrooms,full_bathrooms/_source,half_bathrooms,half_bathrooms/_source,type,size_sqft,lot_size
,3146,realtor_test,realtor_test,3146,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-555,8290 Helena Ave Las Vegas NV 89129,445000,$445000,USD,,,3,3,2,2,1,1,Single Family Home,3564,0.46
,3147,realtor_test,realtor_test,3147,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-555,8451 W Hammer Ln Las Vegas NV 89149,419900,$419900,USD,,,4,4,3,3,,,Single Family Home,3086,0.46
,3148,realtor_test,realtor_test,3148,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-555,8508 Desert Night St Las Vegas NV 89143,369900,$369900,USD,,,5,5,3,3,,,Single Family Home,2934,0.29
,3149,realtor_test,realtor_test,3149,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-555,9044 Wind Warrior Ave Las Vegas NV 89143,349000,$349000,USD,,,3,3,2,2,1,1,Single Family Home,2892,4791
,3150,realtor_test,realtor_test,3150,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-555,7717 Native Winds Ct Las Vegas NV 89149,284999,$284999,USD,,,3,3,3,3,,,Single Family Home,2853,5227
,3151,realtor_test,realtor_test,3151,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-555,6887 Tamarus St Unit 102 Las Vegas NV 89119,87000,$87000,USD,,,2,2,2,2,,,Condo/Townhome/Row Home/Co-Op,1172,
,3152,realtor_test,realtor_test,3152,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-554,3433 Monte Carlo Dr Las Vegas NV 89121,86500,$86500,USD,,,2,2,2,2,,,Condo/Townhome/Row Home/Co-Op,1472,1742
,3153,realtor_test,realtor_test,3153,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-554,7630 Red Turtle St Unit Lot 10 Las Vegas NV 89131,467000,$467000,USD,,,5,5,4,4,,,Single Family Home,3550,0.39
,3154,realtor_test,realtor_test,3154,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-554,3425 Bella Viera Ct Las Vegas NV 89141,276800,$276800,USD,,,4,4,2,2,,,Single Family Home,2775,4791
,3155,realtor_test,realtor_test,3155,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-554,4021 Buffalo Bill Ave Las Vegas NV 89110,118000,$118000,USD,,,3,3,2,2,,,Single Family Home,1702,3920
,3156,realtor_test,realtor_test,3156,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-554,W Torino Ave Las Vegas NV 89113,400000,$400000,USD,,,,,,,,,Land,2.5,
,3157,realtor_test,realtor_test,3157,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-554,4415 Emerald Ave Las Vegas NV 89120,335000,$335000,USD,,,4,4,3,3,,,Single Family Home,3678,0.54
,3158,realtor_test,realtor_test,3158,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-554,7912 Verde Springs Dr Las Vegas NV 89128,150000,$150000,USD,,,3,3,2,2,1,1,Single Family Home,1709,4356
,3159,realtor_test,realtor_test,3159,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-554,2636 White Pine Dr Henderson NV 89074,285000,$285000,USD,,,4,4,4,4,,,Single Family Home,2969,9583
,3160,realtor_test,realtor_test,3160,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-554,10266 Copalito Dr Las Vegas NV 89178,290388,$290388,USD,,,4,4,2,2,1,1,Single Family Home,2360,3920
,3161,realtor_test,realtor_test,3161,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-554,9101 Baysinger Dr Las Vegas NV 89129,185000,$185000,USD,,,3,3,2,2,,,Single Family Home,1687,7405
,3162,realtor_test,realtor_test,3162,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-33,125 E Harmon Ave # 2607 Las Vegas NV 89109,120000,$120000,USD,,,1,1,1,1,,,Condo/Townhome/Row Home/Co-Op,520,
,3163,realtor_test,realtor_test,3163,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-33,1917 Winter Hill St Las Vegas NV 89106,115999,$115999,USD,,,3,3,1,1,1,1,Single Family Home,1096,3484
,3164,realtor_test,realtor_test,3164,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-33,6832 Elm Creek Dr Unit 101 Las Vegas NV 89108,89900,$89900,USD,,,2,2,2,2,,,Condo/Townhome/Row Home/Co-Op,1137,
,3165,realtor_test,realtor_test,3165,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-33,2860 Prestonwood St Las Vegas NV 89156,70000,$70000,USD,,,2,2,1,1,,,Single Family Home,889,4356
,3166,realtor_test,realtor_test,3166,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-33,4444 Stewart Ave Las Vegas NV 89110,69000,$69000,USD,,,4,4,2,2,,,Single Family Home,1316,7405
,3167,realtor_test,realtor_test,3167,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-33,Las Vegas NV 89142,54900,$54900,USD,,,2,2,2,2,,,Condo/Townhome/Row Home/Co-Op,896,
,3168,realtor_test,realtor_test,3168,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-33,8992 Casalvieri St Las Vegas NV 89113,499999,$499999,USD,,,3,3,2,2,1,1,Single Family Home,2973,0.42
,3169,realtor_test,realtor_test,3169,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-33,11329 Corsica Mist Ave Las Vegas NV 89135,450000,$450000,USD,,,3,3,3,3,,,Single Family Home,2901,3920
,3170,realtor_test,realtor_test,3170,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-33,1783 Graystone Canyon Ave Las Vegas NV 89183,274900,$274900,USD,,,4,4,4,4,1,1,Single Family Home,2340,9147
,3171,realtor_test,realtor_test,3171,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-33,6812 Spessard Holland Ct Las Vegas NV 89131,248000,$248000,USD,,,3,3,2,2,,,Single Family Home,1894,5227
,3172,realtor_test,realtor_test,3172,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-34,9451 Pioneer Ave Las Vegas NV 89117,244988,$244988,USD,,,4,4,3,3,,,Single Family Home,2119,4791
,3173,realtor_test,realtor_test,3173,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-34,8116 Otter Falls Ct Las Vegas NV 89085,239500,$239500,USD,,,3,3,2,2,,,Single Family Home,1947,6098
,3174,realtor_test,realtor_test,3174,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-34,1816 Parkchester Dr Las Vegas NV 89108,237999,$237999,USD,,,4,4,2,2,,,Single Family Home,2180,0.25
,3175,realtor_test,realtor_test,3175,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-34,8912 Spinning Wheel Ave Las Vegas NV 89143,224900,$224900,USD,,,5,5,2,2,1,1,Single Family Home,2182,5227
,3176,realtor_test,realtor_test,3176,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-34,7586 Aspen Color St Las Vegas NV 89139,218000,$218000,USD,,,3,3,2,2,1,1,Single Family Home,1502,2178
,3177,realtor_test,realtor_test,3177,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-34,350 S Durango Dr Unit 201 Las Vegas NV 89145,130000,$130000,USD,,,2,2,2,2,,,Condo/Townhome/Row Home/Co-Op,1188,
,3178,realtor_test,realtor_test,3178,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-34,1709 Robin St Las Vegas NV 89106,122000,$122000,USD,,,4,4,2,2,1,1,Single Family Home,1435,3920
,3179,realtor_test,realtor_test,3179,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-34,5429 Centurion Ct Unit 203 Las Vegas NV 89122,56500,$56500,USD,,,2,2,1,1,,,Condo/Townhome/Row Home/Co-Op,806,
,3180,realtor_test,realtor_test,3180,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-34,2860 S Bronco St Las Vegas NV 89146,1088888,$1088888,USD,,,6,6,5,5,2,2,Single Family Home,6432,0.84
,3181,realtor_test,realtor_test,3181,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-34,8428 Summers Ranch Ct Las Vegas NV 89139,339000,$339000,USD,,,4,4,2,2,1,1,Single Family Home,2967,3484
,3182,realtor_test,realtor_test,3182,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-59,808 Dana Hills Ct Unit 101 Las Vegas NV 89134,260000,$260000,USD,,,2,2,2,2,,,Condo/Townhome/Row Home/Co-Op,1686,2918
,3183,realtor_test,realtor_test,3183,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-59,2609 Romarin Ter Henderson NV 89044,260000,$260000,USD,,,3,3,2,2,1,1,Single Family Home,2063,3484
,3184,realtor_test,realtor_test,3184,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-59,9756 Edifice Ave Las Vegas NV 89117,259900,$259900,USD,,,3,3,2,2,1,1,Single Family Home,1846,3920
,3185,realtor_test,realtor_test,3185,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-59,8923 Tom Noon Ave Las Vegas NV 89178,248000,$248000,USD,,,5,5,3,3,,,Single Family Home,2404,3920
,3186,realtor_test,realtor_test,3186,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-59,1675 Silver Glen Ave Las Vegas NV 89123,237000,$237000,USD,,,4,4,2,2,1,1,Single Family Home,1975,6098
,3187,realtor_test,realtor_test,3187,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-59,10884 Bozzolo St Las Vegas NV 89141,235000,$235000,USD,,,3,3,2,2,1,1,Single Family Home,1855,3920
,3188,realtor_test,realtor_test,3188,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-59,716 Quayside Ct Las Vegas NV 89178,234900,$234900,USD,,,3,3,2,2,1,1,Single Family Home,2000,3484
,3189,realtor_test,realtor_test,3189,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-59,7486 Morisset Ave Las Vegas NV 89179,233000,$233000,USD,,,3,3,2,2,1,1,Single Family Home,1919,3484
,3190,realtor_test,realtor_test,3190,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-59,7878 Glowing Sky Ave Las Vegas NV 89113,229000,$229000,USD,,,4,4,2,2,1,1,Single Family Home,1762,3049
,3191,realtor_test,realtor_test,3191,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-59,7652 Borealis St Las Vegas NV 89123,220000,$220000,USD,,,4,4,2,2,1,1,Single Family Home,1829,4356
,3192,realtor_test,realtor_test,3192,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-57,9103 Alta Dr Unit 1601 Las Vegas NV 89145,4499000,$4499000,USD,,,3,3,3,3,1,1,Condo/Townhome/Row Home/Co-Op,5844,
,3193,realtor_test,realtor_test,3193,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-57,Russell Las Vegas NV 89118,762300,$762300,USD,,,,,,,,,Land,0.7,
,3194,realtor_test,realtor_test,3194,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-57,Las Vegas NV 89148,334000,$334000,USD,,,3,3,2,2,1,1,Single Family Home,2214,8276
,3195,realtor_test,realtor_test,3195,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-57,714 Kenny Way Las Vegas NV 89107,325000,$325000,USD,,,3,3,3,3,,,Single Family Home,2782,0.47
,3196,realtor_test,realtor_test,3196,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-57,5107 Caprock Canyon Ave Las Vegas NV 89139,240000,$240000,USD,,,3,3,2,2,1,1,Single Family Home,2045,4356
,3197,realtor_test,realtor_test,3197,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-57,5430 Eugene Ave Las Vegas NV 89108,219900,$219900,USD,,,3,3,2,2,,,Single Family Home,2727,0.48
,3198,realtor_test,realtor_test,3198,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-57,10245 S Maryland Pw Unit 267 Las Vegas NV 89183,120000,$120000,USD,,,3,3,2,2,,,Condo/Townhome/Row Home/Co-Op,1188,
,3199,realtor_test,realtor_test,3199,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-57,3391 Racquet St Las Vegas NV 89121,105000,$105000,USD,,,2,2,2,2,1,1,Condo/Townhome/Row Home/Co-Op,1582,1742
,3200,realtor_test,realtor_test,3200,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-57,3503 Mercury St Las Vegas NV 89030,85000,$85000,USD,,,4,4,2,2,,,Condo/Townhome/Row Home/Co-Op,1235,1306
,3201,realtor_test,realtor_test,3201,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-57,200 Mission Laguna Ln Apt 112 Las Vegas NV 89107,74000,$74000,USD,,,2,2,2,2,,,Condo/Townhome/Row Home/Co-Op,876,871
,3202,realtor_test,realtor_test,3202,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-58,1208 W Monroe Ave Las Vegas NV 89106,42000,$42000,USD,,,4,4,2,2,,,Single Family Home,1300,8712
,3203,realtor_test,realtor_test,3203,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-58,720 W Wilson Ave Las Vegas NV 89106,35000,$35000,USD,,,2,2,1,1,,,Single Family Home,700,0.24
,3204,realtor_test,realtor_test,3204,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-58,29 Soaring Bird Ct Las Vegas NV 89135,1995000,$1995000,USD,,,6,6,6,6,1,1,Single Family Home,6366,0.43
,3205,realtor_test,realtor_test,3205,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-58,9113 Golden Eagle Dr Las Vegas NV 89134,1080000,$1080000,USD,,,4,4,3,3,1,1,Single Family Home,4490,0.35
,3206,realtor_test,realtor_test,3206,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-58,2259 Casa Bella Ct Las Vegas NV 89117,799000,$799000,USD,,,4,4,4,4,,,Single Family Home,4111,0.4
,3207,realtor_test,realtor_test,3207,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-58,9081 Lawton Pine Dr Las Vegas NV 89129,379990,$379990,USD,,,5,5,3,3,,,Single Family Home,3417,6534
,3208,realtor_test,realtor_test,3208,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-58,1534 Juniper Twig Ave Las Vegas NV 89183,377000,$377000,USD,,,4,4,4,4,,,Single Family Home,3708,6098
,3209,realtor_test,realtor_test,3209,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-58,10549 Casa Bianca St Las Vegas NV 89141,369900,$369900,USD,,,4,4,2,2,1,1,Single Family Home,2523,5227
,3210,realtor_test,realtor_test,3210,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-58,5760 Speaking Rock Ave Las Vegas NV 89131,294900,$294900,USD,,,3,3,2,2,1,1,Single Family Home,2286,0.29
,3211,realtor_test,realtor_test,3211,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-58,5053 Tranquil Stream Ct Las Vegas NV 89148,288000,$288000,USD,,,4,4,2,2,1,1,Single Family Home,2310,6969
,3212,realtor_test,realtor_test,3212,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-56,5113 Midnight Oil Dr Las Vegas NV 89122,129000,$129000,USD,,,3,3,2,2,,,Single Family Home,1225,3920
,3213,realtor_test,realtor_test,3213,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-56,2615 W Gary Ave Unit 2035 Las Vegas NV 89123,95000,$95000,USD,,,2,2,2,2,,,Condo/Townhome/Row Home/Co-Op,940,
,3214,realtor_test,realtor_test,3214,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-56,Las Vegas NV 89147,235000,$235000,USD,,,3,3,2,2,1,1,Single Family Home,2007,3920
,3215,realtor_test,realtor_test,3215,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-56,4730 Rockvale Dr Las Vegas NV 89103,220000,$220000,USD,,,4,4,2,2,1,1,Single Family Home,2161,7840
,3216,realtor_test,realtor_test,3216,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-56,4510 Lone Mesa Dr Las Vegas NV 89147,209900,$209900,USD,,,4,4,3,3,,,Single Family Home,1924,4356
,3217,realtor_test,realtor_test,3217,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-56,8729 Villa Ridge Dr Las Vegas NV 89134,200000,$200000,USD,,,2,2,2,2,,,Single Family Home,1370,7405
,3218,realtor_test,realtor_test,3218,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-56,7500 Holloran Ct Las Vegas NV 89128,167500,$167500,USD,,,3,3,2,2,1,1,Single Family Home,1954,4356
,3219,realtor_test,realtor_test,3219,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-56,10529 Nevada Falls Ave Las Vegas NV 89129,123000,$123000,USD,,,3,3,3,3,1,1,Single Family Home,1983,1742
,3220,realtor_test,realtor_test,3220,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-56,6408 Penrose Ln Las Vegas NV 89107,115000,$115000,USD,,,3,3,2,2,,,Single Family Home,1354,7840
,3221,realtor_test,realtor_test,3221,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-56,2615 W Gary Ave Unit 2028 Las Vegas NV 89123,95000,$95000,USD,,,2,2,2,2,,,Condo/Townhome/Row Home/Co-Op,940,
,3222,realtor_test,realtor_test,3222,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-44,6471 New Brunswick Ave Las Vegas NV 89110,220000,$220000,USD,,,3,3,2,2,,,Single Family Home,1975,7840
,3223,realtor_test,realtor_test,3223,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-44,8258 Amtrak Express Ave Las Vegas NV 89131,217426,$217426,USD,,,4,4,3,3,,,Single Family Home,2310,3049
,3224,realtor_test,realtor_test,3224,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-44,10517 Shanna Trellis Ave Las Vegas NV 89144,175000,$175000,USD,,,3,3,2,2,,,Single Family Home,1144,4356
,3225,realtor_test,realtor_test,3225,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-44,923 Royalmile Way Las Vegas NV 89032,149900,$149900,USD,,,3,3,2,2,1,1,Single Family Home,2059,5227
,3226,realtor_test,realtor_test,3226,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-44,7004 Clearwater Ave Las Vegas NV 89147,139900,$139900,USD,,,3,3,2,2,,,Single Family Home,1658,8276
,3227,realtor_test,realtor_test,3227,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-44,557 Yacht Harbor Dr # 711 Las Vegas NV 89145,130000,$130000,USD,,,2,2,2,2,,,Condo/Townhome/Row Home/Co-Op,1058,3659
,3228,realtor_test,realtor_test,3228,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-44,4924 E Washington Ave Las Vegas NV 89110,35000,$35000,USD,,,,,,,,,Land,0.74,
,3229,realtor_test,realtor_test,3229,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-44,3750 Las Vegas Blvd S Unit 2906 Las Vegas NV 89158,1299000,$1299000,USD,,,1,1,2,2,1,1,Condo/Townhome/Row Home/Co-Op,1675,
,3230,realtor_test,realtor_test,3230,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-44,2747 Paradise Rd Unit 1103 Las Vegas NV 89109,449000,$449000,USD,,,2,2,2,2,1,1,Condo/Townhome/Row Home/Co-Op,2195,
,3231,realtor_test,realtor_test,3231,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-44,7955 Trail Head Dr Las Vegas NV 89113,350000,$350000,USD,,,4,4,2,2,1,1,Single Family Home,2094,6534
,3232,realtor_test,realtor_test,3232,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-45,10637 Mount Jefferson Ave Las Vegas NV 89166,234777,$234777,USD,,,3,3,2,2,1,1,Single Family Home,2331,3484
,3233,realtor_test,realtor_test,3233,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-45,8671 Bella Jewel Ave Las Vegas NV 89178,206000,$206000,USD,,,3,3,2,2,1,1,Single Family Home,1852,2613
,3234,realtor_test,realtor_test,3234,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-45,7564 Wentworth Springs Ct Las Vegas NV 89139,195000,$195000,USD,,,3,3,2,2,,,Single Family Home,1250,3920
,3235,realtor_test,realtor_test,3235,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-45,901 Staffordshire Cir Las Vegas NV 89110,195000,$195000,USD,,,1,1,,,,,Multi-Family Home,2896,8712
,3236,realtor_test,realtor_test,3236,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-45,4520 Hearts Desire Ave Las Vegas NV 89115,156900,$156900,USD,,,4,4,2,2,1,1,Single Family Home,1949,3484
,3237,realtor_test,realtor_test,3237,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-45,3448 Bearpin Gap Ln Las Vegas NV 89129,145000,$145000,USD,,,3,3,2,2,1,1,Single Family Home,1419,1742
,3238,realtor_test,realtor_test,3238,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-45,1878 Venalynne St Las Vegas NV 89156,130000,$130000,USD,,,3,3,2,2,,,Single Family Home,1253,6534
,3239,realtor_test,realtor_test,3239,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-45,3151 Sierra Ridge Dr Las Vegas NV 89156,120000,$120000,USD,,,3,3,2,2,,,Single Family Home,1180,3920
,3240,realtor_test,realtor_test,3240,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-45,3761 Monument St Las Vegas NV 89121,117000,$117000,USD,,,4,4,3,3,,,Condo/Townhome/Row Home/Co-Op,2025,3920
,3241,realtor_test,realtor_test,3241,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-45,1904 Luning Dr Las Vegas NV 89106,90000,$90000,USD,,,4,4,2,2,,,Single Family Home,1776,6969
,3242,realtor_test,realtor_test,3242,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-43,9965 Government Point Way Unit 102 Las Vegas NV 89183,150000,$150000,USD,,,3,3,2,2,1,1,Condo/Townhome/Row Home/Co-Op,1423,871
,3243,realtor_test,realtor_test,3243,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-43,9580 W Reno Ave Unit 120 Las Vegas NV 89148,50000,$50000,USD,,,2,2,2,2,,,Condo/Townhome/Row Home/Co-Op,884,
,3244,realtor_test,realtor_test,3244,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-43,9929 Woodhouse Dr Las Vegas NV 89134,190000,$190000,USD,,,2,2,2,2,,,Single Family Home,1384,7405
,3245,realtor_test,realtor_test,3245,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-43,6620 Welcome Ln Las Vegas NV 89130,200000,$200000,USD,,,3,3,2,2,,,Single Family Home,1963,0.52
,3246,realtor_test,realtor_test,3246,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-43,2849 Carmel Ridge Dr Las Vegas NV 89134,169900,$169900,USD,,,2,2,2,2,,,Single Family Home,1119,7840
